Name,year,month,HNsum,HSmean,HSmax,SCD1,SCD1gt,SCD10,SCD20,SCD30,SCD50,SCD100,HSmean_gapfill,frac_gapfilled,HSmax_gapfill,SCD1_gapfill,SCD1gt_gapfill,SCD10_gapfill,SCD20_gapfill,SCD30_gapfill,SCD50_gapfill,SCD100_gapfill
Fundres_Osservatore,1983,4,18,1.6,14,5,5,3,0,0,0,0,1.6,0,14,5,5,3,0,0,0,0
Fundres_Osservatore,1983,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1983,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1983,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1983,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1983,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1983,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1983,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1983,12,32,11.6774193548387,29,15,15,15,13,0,0,0,11.6774193548387,0,29,15,15,15,13,0,0,0
Fundres_Osservatore,1984,1,21,28.5161290322581,37,31,31,31,31,9,0,0,28.5161290322581,0,37,31,31,31,31,9,0,0
Fundres_Osservatore,1984,2,103,50.8275862068966,98,29,29,29,29,29,7,0,50.8275862068966,0,98,29,29,29,29,29,7,0
Fundres_Osservatore,1984,3,13,57,82,31,31,31,31,31,19,0,57,0,82,31,31,31,31,31,19,0
Fundres_Osservatore,1984,4,8,12.6333333333333,42,13,13,11,10,8,0,0,12.6333333333333,0,42,13,13,11,10,8,0,0
Fundres_Osservatore,1984,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1984,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1984,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1984,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1984,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1984,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1984,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1984,12,12,3.74193548387097,11,13,13,3,0,0,0,0,3.74193548387097,0,11,13,13,3,0,0,0,0
Fundres_Osservatore,1985,1,33,14.9032258064516,25,31,31,18,12,0,0,0,14.9032258064516,0,25,31,31,18,12,0,0,0
Fundres_Osservatore,1985,2,6,4.71428571428571,22,23,23,4,1,0,0,0,4.71428571428571,0,22,23,23,4,1,0,0,0
Fundres_Osservatore,1985,3,13,0.870967741935484,8,7,7,0,0,0,0,0,0.870967741935484,0,8,7,7,0,0,0,0,0
Fundres_Osservatore,1985,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1985,5,10,0.451612903225806,10,2,2,1,0,0,0,0,0.451612903225806,0,10,2,2,1,0,0,0,0
Fundres_Osservatore,1985,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1985,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1985,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1985,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1985,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1985,11,79,22.6333333333333,65,18,18,18,18,12,2,0,22.6333333333333,0,65,18,18,18,18,12,2,0
Fundres_Osservatore,1985,12,28,22.8064516129032,39,31,31,31,14,7,0,0,22.8064516129032,0,39,31,31,31,14,7,0,0
Fundres_Osservatore,1986,1,86,53.3548387096774,80,31,31,31,31,31,18,0,53.3548387096774,0,80,31,31,31,31,31,18,0
Fundres_Osservatore,1986,2,75,104.214285714286,131,28,28,28,28,28,28,15,104.214285714286,0,131,28,28,28,28,28,28,15
Fundres_Osservatore,1986,3,19,64.258064516129,91,31,31,31,31,31,29,0,64.258064516129,0,91,31,31,31,31,31,29,0
Fundres_Osservatore,1986,4,70,14.3666666666667,44,21,21,17,10,5,0,0,14.3666666666667,0,44,21,21,17,10,5,0,0
Fundres_Osservatore,1986,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1986,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1986,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1986,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1986,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1986,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1986,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1986,12,55,11.1935483870968,32,16,16,16,11,2,0,0,11.1935483870968,0,32,16,16,16,11,2,0,0
Fundres_Osservatore,1987,1,26,29.4838709677419,39,31,31,31,31,13,0,0,29.4838709677419,0,39,31,31,31,31,13,0,0
Fundres_Osservatore,1987,2,63,33.8214285714286,60,28,28,28,28,11,2,0,33.8214285714286,0,60,28,28,28,28,11,2,0
Fundres_Osservatore,1987,3,27,27.741935483871,38,31,31,31,26,14,0,0,27.741935483871,0,38,31,31,31,26,14,0,0
Fundres_Osservatore,1987,4,9,1.8,13,7,7,2,0,0,0,0,1.8,0,13,7,7,2,0,0,0,0
Fundres_Osservatore,1987,5,12,0.548387096774194,12,2,2,1,0,0,0,0,0.548387096774194,0,12,2,2,1,0,0,0,0
Fundres_Osservatore,1987,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1987,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1987,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1987,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1987,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1987,11,37,4.7,30,7,7,6,5,1,0,0,4.7,0,30,7,7,6,5,1,0,0
Fundres_Osservatore,1987,12,0,9.96774193548387,20,31,31,18,1,0,0,0,9.96774193548387,0,20,31,31,18,1,0,0,0
Fundres_Osservatore,1988,1,48,9.54838709677419,29,31,31,9,5,0,0,0,9.54838709677419,0,29,31,31,9,5,0,0,0
Fundres_Osservatore,1988,2,46,41,57,29,29,29,29,28,1,0,41,0,57,29,29,29,29,28,1,0
Fundres_Osservatore,1988,3,17,24.5806451612903,54,24,24,23,20,15,1,0,24.5806451612903,0,54,24,24,23,20,15,1,0
Fundres_Osservatore,1988,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1988,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1988,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1988,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1988,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1988,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1988,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1988,11,16,3.03333333333333,16,10,10,3,0,0,0,0,3.03333333333333,0,16,10,10,3,0,0,0,0
Fundres_Osservatore,1988,12,36,12.5483870967742,21,31,31,23,3,0,0,0,12.5483870967742,0,21,31,31,23,3,0,0,0
Fundres_Osservatore,1989,1,0,10.7096774193548,12,31,31,30,0,0,0,0,10.7096774193548,0,12,31,31,30,0,0,0,0
Fundres_Osservatore,1989,2,45,7.92857142857143,42,20,20,4,3,3,0,0,7.92857142857143,0,42,20,20,4,3,3,0,0
Fundres_Osservatore,1989,3,5,6.09677419354839,33,11,11,8,5,1,0,0,6.09677419354839,0,33,11,11,8,5,1,0,0
Fundres_Osservatore,1989,4,13,0.666666666666667,13,2,2,1,0,0,0,0,0.666666666666667,0,13,2,2,1,0,0,0,0
Fundres_Osservatore,1989,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1989,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1989,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1989,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1989,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1989,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1989,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1989,12,8,1.16129032258065,8,8,8,0,0,0,0,0,1.16129032258065,0,8,8,8,0,0,0,0,0
Fundres_Osservatore,1990,1,13,3.61290322580645,15,31,31,1,0,0,0,0,3.61290322580645,0,15,31,31,1,0,0,0,0
Fundres_Osservatore,1990,2,35,10.25,39,28,28,12,1,1,0,0,10.25,0,39,28,28,12,1,1,0,0
Fundres_Osservatore,1990,3,11,1.41935483870968,9,8,8,0,0,0,0,0,1.41935483870968,0,9,8,8,0,0,0,0,0
Fundres_Osservatore,1990,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1990,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1990,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1990,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1990,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1990,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1990,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1990,11,26,3.63333333333333,20,9,9,5,1,0,0,0,3.63333333333333,0,20,9,9,5,1,0,0,0
Fundres_Osservatore,1990,12,29,29.1612903225806,42,31,31,31,23,22,0,0,29.1612903225806,0,42,31,31,31,23,22,0,0
Fundres_Osservatore,1991,1,33,46.5161290322581,63,31,31,31,31,31,13,0,46.5161290322581,0,63,31,31,31,31,31,13,0
Fundres_Osservatore,1991,2,39,55.0357142857143,75,28,28,28,28,28,16,0,55.0357142857143,0,75,28,28,28,28,28,16,0
Fundres_Osservatore,1991,3,0,10,36,16,16,12,8,4,0,0,10,0,36,16,16,12,8,4,0,0
Fundres_Osservatore,1991,4,7,0.233333333333333,7,1,1,0,0,0,0,0,0.233333333333333,0,7,1,1,0,0,0,0,0
Fundres_Osservatore,1991,5,5,0.161290322580645,5,1,1,0,0,0,0,0,0.161290322580645,0,5,1,1,0,0,0,0,0
Fundres_Osservatore,1991,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1991,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1991,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1991,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1991,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1991,11,20,5.63333333333333,16,17,17,8,0,0,0,0,5.63333333333333,0,16,17,17,8,0,0,0,0
Fundres_Osservatore,1991,12,136,34.9354838709677,101,31,31,13,13,12,10,1,34.9354838709677,0,101,31,31,13,13,12,10,1
Fundres_Osservatore,1992,1,0,67.8709677419355,78,31,31,31,31,31,31,0,67.8709677419355,0,78,31,31,31,31,31,31,0
Fundres_Osservatore,1992,2,18,60.3448275862069,81,29,29,29,29,29,29,0,60.3448275862069,0,81,29,29,29,29,29,29,0
Fundres_Osservatore,1992,3,53,26.8387096774194,49,31,30,26,23,14,0,0,26.8387096774194,0,49,31,30,26,23,14,0,0
Fundres_Osservatore,1992,4,21,5.53333333333333,31,10,10,7,4,1,0,0,5.53333333333333,0,31,10,10,7,4,1,0,0
Fundres_Osservatore,1992,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1992,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1992,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1992,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1992,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1992,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1992,11,25,1.7,12,9,7,3,0,0,0,0,1.7,0,12,9,7,3,0,0,0,0
Fundres_Osservatore,1992,12,31,17.3225806451613,24,27,27,27,16,0,0,0,17.3225806451613,0,24,27,27,27,16,0,0,0
Fundres_Osservatore,1993,1,7,14.5483870967742,19,31,31,31,0,0,0,0,14.5483870967742,0,19,31,31,31,0,0,0,0
Fundres_Osservatore,1993,2,13,7.75,14,26,25,11,0,0,0,0,7.75,0,14,26,25,11,0,0,0,0
Fundres_Osservatore,1993,3,9,1.12903225806452,6,12,11,0,0,0,0,0,1.12903225806452,0,6,12,11,0,0,0,0,0
Fundres_Osservatore,1993,4,2,0.0666666666666667,2,1,1,0,0,0,0,0,0.0666666666666667,0,2,1,1,0,0,0,0,0
Fundres_Osservatore,1993,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1993,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1993,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1993,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1993,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1993,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1993,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1993,12,56,15.8064516129032,41,24,24,17,14,5,0,0,15.8064516129032,0,41,24,24,17,14,5,0,0
Fundres_Osservatore,1994,1,73,42.6129032258064,65,31,31,31,31,31,4,0,42.6129032258064,0,65,31,31,31,31,31,4,0
Fundres_Osservatore,1994,2,9,44.1071428571429,49,28,28,28,28,28,0,0,44.1071428571429,0,49,28,28,28,28,28,0,0
Fundres_Osservatore,1994,3,3,9.61290322580645,38,13,13,10,8,6,0,0,9.61290322580645,0,38,13,13,10,8,6,0,0
Fundres_Osservatore,1994,4,23,0.766666666666667,17,3,3,1,0,0,0,0,0.766666666666667,0,17,3,3,1,0,0,0,0
Fundres_Osservatore,1994,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1994,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1994,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1994,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1994,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1994,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1994,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1994,12,7,1.35483870967742,6,12,11,0,0,0,0,0,1.35483870967742,0,6,12,11,0,0,0,0,0
Fundres_Osservatore,1995,1,66,18.3870967741936,42,31,30,21,21,5,0,0,18.3870967741936,0,42,31,30,21,21,5,0,0
Fundres_Osservatore,1995,2,30,23.3214285714286,34,28,28,28,21,5,0,0,23.3214285714286,0,34,28,28,28,21,5,0,0
Fundres_Osservatore,1995,3,37,21.9677419354839,48,29,29,24,19,9,0,0,21.9677419354839,0,48,29,29,24,19,9,0,0
Fundres_Osservatore,1995,4,0,0.1,3,1,1,0,0,0,0,0,0.1,0,3,1,1,0,0,0,0,0
Fundres_Osservatore,1995,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1995,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1995,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1995,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1995,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1995,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1995,11,18,3.5,18,11,11,4,0,0,0,0,3.5,0,18,11,11,4,0,0,0,0
Fundres_Osservatore,1995,12,13,6,16,31,31,4,0,0,0,0,6,0,16,31,31,4,0,0,0,0
Fundres_Osservatore,1996,1,29,8.51612903225806,19,31,31,9,0,0,0,0,8.51612903225806,0,19,31,31,9,0,0,0,0
Fundres_Osservatore,1996,2,19,17.1724137931035,25,29,29,29,5,0,0,0,17.1724137931035,0,25,29,29,29,5,0,0,0
Fundres_Osservatore,1996,3,12,4.41935483870968,12,18,18,7,0,0,0,0,4.41935483870968,0,12,18,18,7,0,0,0,0
Fundres_Osservatore,1996,4,16,0.766666666666667,16,2,2,1,0,0,0,0,0.766666666666667,0,16,2,2,1,0,0,0,0
Fundres_Osservatore,1996,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1996,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1996,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1996,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1996,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1996,11,37,3.76666666666667,16,13,13,6,0,0,0,0,3.76666666666667,0,16,13,13,6,0,0,0,0
Fundres_Osservatore,1996,12,6,10.5161290322581,13,31,31,28,0,0,0,0,10.5161290322581,0,13,31,31,28,0,0,0,0
Fundres_Osservatore,1997,1,34,24.2903225806452,31,31,31,31,31,1,0,0,24.2903225806452,0,31,31,31,31,31,1,0,0
Fundres_Osservatore,1997,2,5,17.1428571428571,21,28,28,25,12,0,0,0,17.1428571428571,0,21,28,28,25,12,0,0,0
Fundres_Osservatore,1997,3,10,1.03225806451613,5,9,8,0,0,0,0,0,1.03225806451613,0,5,9,8,0,0,0,0,0
Fundres_Osservatore,1997,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1997,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1997,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1997,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1997,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1997,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1997,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1997,11,1,0.0333333333333333,1,1,0,0,0,0,0,0,0.0333333333333333,0,1,1,0,0,0,0,0,0
Fundres_Osservatore,1997,12,22,2.74193548387097,10,20,12,5,0,0,0,0,2.74193548387097,0,10,20,12,5,0,0,0,0
Fundres_Osservatore,1998,1,17,12.1290322580645,16,31,31,29,0,0,0,0,12.1290322580645,0,16,31,31,29,0,0,0,0
Fundres_Osservatore,1998,2,0,5,12,15,15,10,0,0,0,0,5,0,12,15,15,10,0,0,0,0
Fundres_Osservatore,1998,3,29,2.12903225806452,23,7,7,2,1,0,0,0,2.12903225806452,0,23,7,7,2,1,0,0,0
Fundres_Osservatore,1998,4,28,2.16666666666667,14,9,9,2,0,0,0,0,2.16666666666667,0,14,9,9,2,0,0,0,0
Fundres_Osservatore,1998,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1998,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1998,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1998,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1998,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1998,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1998,11,12,1,5,9,7,0,0,0,0,0,1,0,5,9,7,0,0,0,0,0
Fundres_Osservatore,1998,12,11,4.45161290322581,8,31,31,0,0,0,0,0,4.45161290322581,0,8,31,31,0,0,0,0,0
Fundres_Osservatore,1999,1,51,12.9032258064516,38,31,31,20,4,3,0,0,12.9032258064516,0,38,31,31,20,4,3,0,0
Fundres_Osservatore,1999,2,35,26.7142857142857,32,28,28,28,28,9,0,0,26.7142857142857,0,32,28,28,28,28,9,0,0
Fundres_Osservatore,1999,3,59,21.6451612903226,57,24,24,20,17,11,2,0,21.6451612903226,0,57,24,24,20,17,11,2,0
Fundres_Osservatore,1999,4,11,0.5,9,3,3,0,0,0,0,0,0.5,0,9,3,3,0,0,0,0,0
Fundres_Osservatore,1999,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1999,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1999,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1999,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1999,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,1999,11,23,4.23333333333333,19,15,14,4,0,0,0,0,4.23333333333333,0,19,15,14,4,0,0,0,0
Fundres_Osservatore,1999,12,66,17.9354838709677,53,31,31,22,6,5,1,0,17.9354838709677,0,53,31,31,22,6,5,1,0
Fundres_Osservatore,2000,1,10,32.6451612903226,39,31,31,31,31,20,0,0,32.6451612903226,0,39,31,31,31,31,20,0,0
Fundres_Osservatore,2000,2,13,23.3448275862069,29,29,29,29,25,0,0,0,23.3448275862069,0,29,29,29,29,25,0,0,0
Fundres_Osservatore,2000,3,66,5.67741935483871,27,17,16,9,2,0,0,0,5.67741935483871,0,27,17,16,9,2,0,0,0
Fundres_Osservatore,2000,4,0,0.633333333333333,9,4,4,0,0,0,0,0,0.633333333333333,0,9,4,4,0,0,0,0,0
Fundres_Osservatore,2000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,2000,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,2000,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,2000,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,2000,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,2000,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,2000,11,18,2.4,8,13,13,0,0,0,0,0,2.4,0,8,13,13,0,0,0,0,0
Fundres_Osservatore,2000,12,27,4.06451612903226,18,24,14,6,0,0,0,0,4.06451612903226,0,18,24,14,6,0,0,0,0
Fundres_Osservatore,2001,1,59,21.6451612903226,34,31,31,31,19,5,0,0,21.6451612903226,0,34,31,31,31,19,5,0,0
Fundres_Osservatore,2001,2,24,17.75,30,28,28,27,9,1,0,0,17.75,0,30,28,28,27,9,1,0,0
Fundres_Osservatore,2001,3,13,3.19354838709677,19,10,10,5,0,0,0,0,3.19354838709677,0,19,10,10,5,0,0,0,0
Fundres_Osservatore,2001,4,30,2,23,5,5,3,2,0,0,0,2,0,23,5,5,3,2,0,0,0
Fundres_Osservatore,2001,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,2001,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,2001,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,2001,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,2001,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,2001,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundres_Osservatore,2001,11,17,0.8,14,5,4,1,0,0,0,0,0.8,0,14,5,4,1,0,0,0,0
Fundres_Osservatore,2001,12,5,0.709677419354839,8,10,4,0,0,0,0,0,0.709677419354839,0,8,10,4,0,0,0,0,0
Fundres_Osservatore,2002,1,8,3.61290322580645,9,31,31,0,0,0,0,0,3.61290322580645,0,9,31,31,0,0,0,0,0
Fundres_Osservatore,2002,2,5,1.96428571428571,6,14,11,0,0,0,0,0,1.96428571428571,0,6,14,11,0,0,0,0,0
